review,date,rating,y
빨리 와서 너무너무 좋아요 지금 이 마음 변하지 마세요,12/29/2020 8:23,5,1
쿠팡 응원해요 다른 것들도 하나 씩 다 먹어주시고ㅠ좋은영향 전파해주세여 카카땡 처럼 메신저도 만들어주시면 안되나요 쿠팡이츠 이제 시작인거 같은데 뭐든 빠르고 너무 좋아요 음식사진도 보기좋게 되어있고 지역 범위도 넓고 어플도 깔끔하고 무엇보다배달도 빠르고 최고앞으로 더 기대됩니다 응원합니다 쿠팡 망하면 안돼요,12/29/2020 7:16,5,1
비교불가   ,12/29/2020 4:14,5,1
휴대폰 결제 안 되어 아쉽습니다,12/29/2020 2:04,4,1
월 일에 문의 메일을 두번이나 보냈는데아직도 안 읽었네요크리스마스며 주말이며 끼어있으니혹시나 쉬나 싶어서 그냥 기다렸는데아직 메일 확인도 안 하는 건 뭔가 싶네요가입하고 받은 오천원 할인 쿠폰 써서 배달 시켰는데음식점으로부터 결제 취소를 당하고 쿠폰이 사라졌어요원래 이런거면 쿠팡이츠 이용할 필요가 있을까요쿠폰 쓸 때마다 음식점에서 취소하면 그만인 것을,12/29/2020 1:52,1,0
기존 다른 앱을 사용하던 사람인데 쿠잇 한번 사용해보고 더 편리하다는 걸 느꼇어요  왠만하면 모든 메뉴 사진이 잇어 모르는 메뉴라도 잘 고를 수 잇어 조아요  특히 라이더가 어디까지 왓는지도 파악이 되니 넘 훌륭해요  어려운 시기에 라이더님들에게도 감사하다는,12/29/2020 0:28,5,1
별한개도 아깝다 진짜 배민에서는 한번도 없던 일을 쿠팡에서 당하네같은 주소의 다른 집에 가져다주고 항의하니 상세주소를 입력안한 내 잘못이라며 환불을 거부하는 쿠팡주문자에게 음식을 갖다줘야지 그 주소지에 아무한테나 배달해달라고 배달비를 낸게 아니에요음식은 주문한 사람한테 줘야죠상세주소는 필수값이 아닌 선택값으로 구현되어있는데 왜 입력안했냐고 하면 뭐라고 대답을 해야하죠 약관에도 이렇게 나와있네요     배달주소지를 회원의 과실로 잘못 등록하거나 작성한 경우 이 경우 재배달은 하지 않습니다핵심은 주소를 잘못 등록하지 않고 등기상 주소를 정확히 입력하였음에도 성세주소를 입력하지 않아 같은 주소의 다른집에 가져다주고 음식배달을 받지 못한것이 고객 탓이라고 환불대신  천원 쿠폰주는게 최선인가요,12/28/2020 15:09,1,0
대구는 안되네요  ㅠㅠ 대구는 언제쯤지원 가능할까요 저도 쿠팡이츠 이용하고 싶어요,12/28/2020 14:47,2,0
가게에 직접 전화를 ㅗㅅ하고 고객센터로만 전화하ㅡㄴ데 받지도 않고,12/28/2020 14:26,3,0
분명 앱에서는 분안에 배달된다고 했으면서 시간째 음식 조리중으로 나오길래 음식점에 전화했더니 기사가 배정이 안되서 기다리는 중이며 자기들은 고객 정보도 볼 수가 없어서 연락도 못하고 있었다고 하네요 쿠팡이츠 고객센터에 전화하니 취소나 재주문 중에 선택하래서 더 기다리는 것도 싫어서 그냥 먹겠다고 했습니다 그나마 늦은시간에도 고객센터가 연결돼서 별점은 점 남겼지만 분 내에 배달된다던 음식이 시간째 지연된 이유에 대한 설명 없이 취소나 재주문 중에 선택하라는게 황당했어요 다시 설명을 요청하니 배송기사분이 주문 수락하는 과정에서 실수가 있었던 것 같다고 말씀하시더군요음식이야 주문이 많으면 늦어질 수도 있고 배민은 기본 분 대기도 심심찮게 뜨는 상황이니 시간 정도 기다린건 그럴 수 있다고 생각합니다 하지만 한번에 한집만 간다던 쿠팡이츠가 배송기사 실수로 배달이 누락되는 이런 경우에 업주가 고객에게 연락을 취할 수 있는 방편 하나 마련해놓지 않은건 좀 실망스럽네요,12/28/2020 13:01,2,0
이름 제대로 쳤는데 관리자에게 문의하라네요이게 도대체 뭔 싱황인지,12/28/2020 12:17,2,0
마라탕 존존존맛탱,12/28/2020 11:40,5,1
이 서비스 계속 유지해주세요 제발 소비자들은 쿠팡이츠 사용으로 보답할겁니다 ,12/28/2020 9:49,5,1
정말 배달시간은 언빌리버블이네요배 요에서 시키다가 쿠팡이츠에서 시킨 후로 쭉 쿠팡이츠만 이용합니다 식지않은 상태에서 음식을 즐길수 있어서 좋아요,12/28/2020 5:36,5,1
친구 초대 하면 할인쿠폰 준대서 다깔앗더니 안주는데요ㅡㅡ,12/28/2020 0:54,1,0
들어가니까 어떤 걸 눌러도 검색 결과가 없다고 뜨는데 아침에 누르면 달라지나요 왜 아무것도 안 뜨죠,12/27/2020 18:13,5,1
연결이 너무 자주 끊겨요 하루에 세네번은 렉걸려서 다시 들어가야되네요 ,12/27/2020 13:39,3,0
와 어쩜 이렇게 빠르고 쿠폰도 많이 주는징인터넷 기사에도 댓글 하나 남겨본 적 없는 사람인데 주문할때마다 감동받아서 어플 리뷰로 감사의 말씀을 전합니다 쿠팡 최고 배민 씹어드세요 앞으로는 쿠팡이츠가 대세가 될 겁니다 쿠팡이츠 화이띵,12/27/2020 12:20,5,1
최고로 빠릅니다주문 실수 시에도 취소가 깔끔해요배송에티켓도너무좋으세요 그래서 전 배에서 갈아타렵니다,12/27/2020 11:43,5,1
배달 빠르고 신선하게 완료하니 더이상 좋을 수가 없네요,12/27/2020 11:09,5,1
분 걸린다길래 일단 시켜보니 분으로 바뀜 근데 올시간이 되도 한참을 기다려도 안오길래 앱보니까 기사 배정시간이랑은 또 다른거였음음식걸리는게 저거고 배달배정받으면 시간 또 추가됨 이새끼들 빨리올려는척하려고 상술 쩌네집아래에 있는거 한시간째기다리는중 이딴식이면 그냥 포장했지새끼들아 분걸린다더니 한시간 걸리네 그딴식으로 하지마라 다신 안시킬꺼다,12/27/2020 10:22,1,0
첫결제 쿠폰도 안주고 주는듯이 광고하고구매하여 배달중인데 똑같은 매장에서 결제가 또 들어가니 모하는 짓인지쿠팡은 잘못없다내가 왜 음식 잘 오고 있는데 결제를 한번 더 합니까,12/27/2020 9:33,1,0
빠르고 라이더붐 위치도 보이고 재미있네요,12/27/2020 9:07,5,1
여길 이용하는 순간 다른 앱 삭제각임,12/27/2020 8:47,5,1
배민군데 들려서 올동안 여기 한집만오더라 자연스럽게 배민 안써지게됨,12/27/2020 8:27,5,1
초인종 누르지말고 집앞에 놔두고 가주세요 라고 요청사항에 적어 놓았습니다 음식을 받기 위해 현관문을 열어보니배달하시는 분께서 음식을 놔두고 가시지 않으시고 시간이 지나도록 현관문 앞에 서계셔서정말 무서웠습니다 저희 어머님께서 왜 안가시고 계시냐고 여쭤보자 욕을 하고 소리를 지르고 가셨습니다 만약 어떠한 사정이 있었다면 설명을 하시면 되는데 그러시지 않으셨습니다저희 어머님께서는 세가 넘으신 분이십니다쿠팡이츠 고객센터에 연락하여같은 배달파트너가 저희집에 재배정 되지 않도록 그리고 배달비 금액 원에 한하여 부분환불을 받을 수 있도록 요청하였는데 그러한 사항은 가능하지 않다는 안내를 받아 정말 당황스럽습니다,12/27/2020 6:50,1,0
지방에서 살다가 경기도로 이사했는데 다른 배달어플만 사용하다가 배달비가 너무 많이 들어서 이 앱을 추천받았는데 배달 시간도 짱 빠르고 배달비 없는곳도 많아서 너무 만족합니다,12/27/2020 6:31,5,1
배달료는 천원 써있는데 실제 들어가서 주문하려니 천원 시켜 먹을라고 인분 밥값을 내라는거지 맞지앱을 만들려면 똑바로 만드세요이 앱은 라이더들 먹고 살게 만들면서 음식점주 등골을 빼먹고 소비자의 주머니를 털어가려는 앱이라 봅니다뭐 배민도 마찬가지구워낙 등록된 음식점이 너무 없고 내 집 근처 같은 브랜드가 있는데 왜 옆동네에서 시켜 먹어야 할까요난 이해가 안가네,12/27/2020 1:27,5,1
쿠팡자체를 너무 잘이용하고 있어서 쿠팡이츠도 너무 기대하고 사용했는데 도착예정이 시간이 분정도 걸린다더니 한시간이 넘어도 안와서 기다리다 연락해보니 매장에서는 배달기사 출발한지 분지났다고함 쿠팡이츠에선 배달기사가 전화를 꺼놓고 잠수타서 좀 더 기다려달라고 오천원쿠폰 지급해준다함 전화꺼놓고 잠수탄 배달원을 어찌찾아서 음식을 가져다 줄생각으로 기다려 달라는건지 결국 취소하고 매장에 직접 연락해서 사장님한테 재주문 진행함 쿠팡이츠 매우 실망임 그냥 쿠팡 물건 배달이나했으면,12/26/2020 15:29,1,0
요즘 배민 배달 넘 늦어서 쿠팡이츠 썼는데 너무 좋아요,12/26/2020 8:34,5,1
배 요기시키면 음식 식어와서 짜증날때가 한두번 아니였는데 입씨름하고 할바에 배송비 쫌 더 내고 치타배송 받는게 훨 나음,12/26/2020 4:55,5,1
맛집 신속 배달 최고입니다개인이 맛집 선별하는것도 중요합니다만평가가 현저히 낮은 음식은 관리가 필요하다고 생각합니다암튼 더 많은 맛집을 찾아주시고각 동네별로 맛집이 더 많았으면 좋겠습니다,12/25/2020 22:13,5,1
배송 빨라서 좋아요,12/25/2020 15:44,5,1
배민 요기요 다 배달 늦어서 쿠팡잇츠로 선택했는데 정답 맛집 확률도 높음,12/25/2020 12:24,5,1
배달이 빠르다는게 최고의 장점 주문하는것듀 너무 쉽고 배달현황까지 볼수있어 너무 좋아요,12/25/2020 10:15,5,1
감탄하고 있어요 왜 진작 이용 안했는지 앞으로 배달음식은 쿠팡이츠로,12/25/2020 9:57,5,1
주문확인했다고 바로 만들어지는 것도 아닌데 전화까지해도 안되는게 어이없네요,12/25/2020 9:33,3,0
앱깔아져서 쿠폰 한개도 못쳐 받앗네요  다시 지웁니다 ㅅㄱ,12/25/2020 8:34,5,1
첫주문 할인 주문 전에는 안 뜨고주문 하자마자 떠서 다운받고 시키려니취소는 안된다하고 초 차이로 남들 다 받는할인도 못받고 당연하게 생각 안 하려해도사실 첫 시작이 이러니 기분 안 좋네요상담사분께 전화했더니 어쩔 수 없다고하고배송비 천원 더 내서라도 비마트 시키려고삭제합니다 어쩔 수 없이 손해보는 느낌이고기분 나쁘네요,12/25/2020 7:42,1,0
지인소개로 쿠팡잇츠로 배달음식을 시킨지 일째 역시 쿠팡답게 빠른배달과 배달맨의 친절함에 반했습니다 인터폰을 누를때 배달맨분께서 화면을 보면서 도로 깎듯이 인사까지 해주시고 맛있게 잘 드시라고 가시면서 끝까지 인사해주셨어요연말에 찐감동이였습니다 배달맨님들 모두모두 수고 많으시고 항상 조심히 다니시길 바랍니다새해 복 많이 받으세요,12/25/2020 1:33,5,1
빨리 배달와서 좋음,12/25/2020 1:11,4,1
주변까지 저렴한 배달료로 이용할수 있어서 좋아요,12/25/2020 0:47,5,1
고챠주세요ㅠㅠ,12/24/2020 22:58,3,0
이 앱은 대박입니다 그냥 대박 타앱이랑 비교가 안됨요타앱은 배달 시간 기본 분인데 분이하로 옵니다 걍 대박 어디서 오고 어디 있는지 위치도 뜨고 거의 다 왔으면 알림꺼지 크으그냥 로그인 한방 하면굿굿 너무 좋아요 이 앱 강추강추 대강추,12/24/2020 13:15,5,1
배달음식 엄청 시켜먹는 인으로 요즘 타 배달앱은 배달시간 무조건 분 으로 해놓고 배달시간도 안맞고 갈피를 못잡아서 불편했으나 쿠팡잇츠는 배달시간 딱딱 맞고 배달비도 저저렴해서 최고다,12/24/2020 12:48,5,1
용량없는데 쿠팡 지워도 될까요,12/24/2020 11:13,5,1
쿠팡이츠 시간내에 주문 받고 음식 만들어서 준비 완료 안누르면 평판 깎는다던데 정말 급하게 쳐먹어야하는 이유가 아니면 쿠팡이츠 쓰지마세요 저도안쓸거임,12/24/2020 10:47,1,0
배달앱 중에 젤 좋아요,12/24/2020 10:23,5,1
배달빠르고 조오타,12/24/2020 9:12,5,1
주문자가 주문 취소하는데 왜 판매자가 판매자점수 패널티를 먹는거임 주문 변경하려고 취소하면 사장님께 민폐끼치는거네 참나 참한결같은 쿠팡,12/24/2020 8:58,1,0
정확하고 빠르게 배송 됩니다,12/24/2020 6:10,5,1
최고임 진짜실시간 위치 공유며 쿠폰도 많이는 아니지만 적지않게 주고 쿠팡이츠라 그런지 배달도 타 배달앱보다는 빨리와서 너무 좋음,12/24/2020 5:29,5,1
몸이 아파서 배달을 주문했는데 배송이 완료됐는데 안옴 진짜 짜증난다아픈데 ㅆㅣ,12/24/2020 4:31,1,0
로그인 하려면 쿠팡 앱 깔아야해서 불편,12/24/2020 3:33,2,0
주문 취소하기 너무 힘들어요,12/24/2020 3:00,4,1
쿠팡이츠에 장점은 접수부터 배달까지의 세심한 알림 서비스가 참 맘에 들며 배달이 언제오나 기다리지 않는 빠른 배달이 제일로 맘에 들며 등록 업체의 상세한 정보를 알 수 잇어서 다른 어플 보다 사용하기 편했습니다,12/24/2020 0:54,5,1
주문을 못하네,12/23/2020 16:32,1,0
폰결제도 가능했으면 하네요,12/23/2020 13:22,5,1
다른 어플과 달리 쿠팡이츠 사용하려면 쿠팡이츠 자체 로그인 같은거 없고쿠팡 앱을 깔고 쿠팡 회원가입하고 로그인 해야됨 개 번거롭고 쿠팡 가입을 강제하는 느낌이 ㅈ 같아서 지움,12/23/2020 4:08,1,0
초반에 실시간으로 위치 볼 수 있고 빠르게 배달 가능해서 잘 이용했어요근데 갈수록 왜이러죠 시스템이 무작위로 배정하는건가요 지역별로든 시간별로든 배달파트너 제한을 두던가 아니면 기재된 시간을 지켜서 배달을 하던가 산업단지 지역에서 점심시간에 자동차배달원을 배정시키는게 몇번째인지 모르겠어요제한 두는개 안되면 고객이 선택 할 수 있게 해주던가요 시간 안지켜서 오면 쿠팡이츠 왜 이용합니까 점심 시간마다 배달 빠르게 받으려고 가게 배달시간 고르고 골라서 주문하는건데 타 어플들이랑 똑같이 걸리면 뭐터러 이용하냐구요시간 계속 늘어나는게 몇번째 인지 모르겠고 치타배달이라면서 자동차가 서울지역 산업단지를 점심시간에 어떻게 치타배달 해요 한 집에만 빠르게 배달 제발 쿠팡이츠 목적에 맞게 시스템 반영 해주세요,12/23/2020 3:27,1,0
서울에서 엄청 좋게썼는데 울산이사오니 되는곳이없수ㅜㅠㅠㅠ,12/22/2020 10:35,5,1
괜히 배달 분이라 해 놓고 분 걸리게 하지 말고그냥 첨부터 분이라 하세요쿠팡이츠 배달 빠른 거 내세우시는 거 알겠는데그거보단 진정성 신뢰성이 중요해 보이네요 배달시간 거짓말 금지 ,12/22/2020 8:58,1,0
무조건 카드 등록이라 쓰기도 전에 막힘쓰는 신용카드 단 하나 것도 가족 카드라 등록도 안 되고 리뷰가 좋아서 써보고싶었는데 현금 결제도 안 되고 이거이거 진짜 큰 단점인 듯 쿠팡은 그냥 신용카드 결제도 가능 했었는데 왜 이렇게 만드신 건지 모르겠어요 ,12/22/2020 7:17,3,0
빨리오면 뭐하나 배달하는 새끼가 음식을 개밥으로 만들어버리는데,12/22/2020 7:12,5,1
다른 배달 앱은 오래기다려야 하는데 쿠팡이츠는 배달이 빨라서 요새는 계속 쿠팡이츠만 씁니다,12/22/2020 4:22,5,1
점심시간이되면 어떤 메뉴를 주문할지 설레인다  다양한 메뉴들로 더욱 선택의폭이 넓어진 쿠팡이츠 거의매일이용하고있다,12/22/2020 4:13,5,1
결제수단이 제한되어 있어 아쉽네요,12/22/2020 4:07,3,0
다들 알겠지만 다른 배달앱은 뭐 하나 먹으려면 분은 기본이고 식어서 오는 경우도 종종 있거든요ㅠ 근데 쿠팡이츠는 진짜 배송 빠르고 최소 주문금액도 적어서 너무 좋아요 배송현황도 상세히 볼 수 있고ㅎ소비자 욕심일까 싶지만 지금 이대로만 쭉 유지해주시면 배달앱 탑 될 것 같아여 강추합니다,12/21/2020 16:55,5,1
배달 엄청 빨라서 음식이 따끈따끈합니다근데 휴대폰 소액 결제도 가능했으면 좋겠어요ㅠㅠㅠ,12/21/2020 12:27,5,1
배달빠르고 선택폭 넓어용,12/21/2020 11:40,5,1
배송도 안오고 배송잘못되도 사과없음환불재배송선택하라고함재배송음 시간도 알수없다고 함리뷰남겼지만 자기들끼라 알아서 삭제고객센터에 문의하니 니들이 양해하라고 함,12/21/2020 8:07,1,0
쿠폰도 진짜 많이 주고 타사 배달업체보다 배달비가 저렴해서 진짜 여기만 씁니다,12/21/2020 3:37,5,1
쿠팡앱은 다른명의카드등이 사용가능했는데 제가 못찾는건지 다른명의카드 사용이 안되고 타 배달업체처럼 만나서 결제등이 불가능하네요 이러한 단점 빼고는 빠르게 사용가능하고 배달료가 없다 이건 너무너무 좋은부분이라서 꾸준히 유지됐으면 좋겠네요ㅎㅎ,12/21/2020 2:58,4,1
안되네용 ㅎㅎㅠ,12/21/2020 2:08,1,0
왜 김해 지역은없는지 참 ㅋㅋ,12/20/2020 21:48,1,0
쿠팡이츠 고객리뷰 조작합니다가게 리뷰를 정상적으로 남겼으나 고객 리뷰를 임의로 블라인드 처리합니다고객센터 팀장과 통화해도 블라인드 해제가 어렵다는 말만 되풀이 하며 양해하지 않으면  통화 끈겠다고 협박하네요,12/20/2020 16:31,1,0
햄버거 시켰는데 분 떠서 할일 잠시 미루고 기다리고 있었는데 시간 분이 지나도 안와서 전화했더니배달파트너 밧데리 나가서 내 햄버거 들고 걍 퇴근했다함ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ연락도 없고 그냥 햄버거 먹튀 레게노,12/20/2020 14:57,1,0
최고의배달,12/20/2020 12:38,5,1
타코랑 부리또가 진짜 맛있네용 배달도 빨라서 좋았어요,12/20/2020 11:35,5,1
길 너무 못찾음,12/20/2020 10:51,1,0
배달은 무조건 쿠파이츠에요강력추천합니다,12/20/2020 10:07,5,1
워낙 외진곳에 살아서 맨날 배달되는게 정말 몇곳 없고 그마저도 멀다고 안오셔서 되게 서러웠어요 이사까지 고민할정도로요 ㅋㅋㅋㅋㅋ쿠팡이츠덕에 매주 새로운거 먹어요 넘 감사합니다,12/20/2020 9:31,5,1
빨라서 점심을 기다리는 시간도 줄고 너무 행복해요 계속 한집배달만 했으면 좋겠습니다,12/20/2020 4:16,5,1
배달의족요요 이제는 쳐다도 안봅니다 넘느려서ㅋㅋㅋㅋㅋㅋㅋ역시 빠른게 최공,12/20/2020 1:33,5,1
가끔 먹통이지만편하고 배달오는거 실시간으로봐사조음,12/19/2020 12:45,5,1
쿠팡 새벽배송도  좋지만다른업체처럼가짜리뷰는없었으면 좋겠어요 맛집 주문하기 넘편한 앱이라 다른앱 쓸수가 없네요,12/19/2020 11:56,5,1
배송 빨라서 좋아요 새벽배송 안되는 경기도인데 쿠팡이츠 되서 좋네요 근데 배송리뷰 못달고 배달만 별 달았는데 리뷰수정 화면이 없네요 과거즈문내역들어가도 이뷰수정이 없어요 ㅠ 내 정보에 내가 쓴 리뷰들 모아보고 관리가 되면 좋겠어요,12/19/2020 11:42,5,1
비회원으로도 사용 하면 안되나요 무조건 로그인 해야만 쓸 수 있네요 불편합니다,12/19/2020 9:09,1,0
빠르고 음식이 식지 않게 와서 좋아요쿠팡이츠 화이팅 입니다,12/19/2020 8:21,5,1
엄청빨라 좋습니다,12/19/2020 8:14,5,1
배달시간 표기 되는거 최고예요 넘 편하네요,12/19/2020 5:23,5,1
배달불가지역이어서 안오는게 많았는데 잇츠덕분에 주문해서 먹으니 너무 좋구요 배송도 빠릅니다만족만족입니다,12/19/2020 3:22,5,1
배달 경로를 알수 있어좋아요 최소금액은 좀더 낮아져서 혼자서도 주문 가능했음해요,12/19/2020 3:04,5,1
직원 처우 확실히 대우해주세요 서비스 너무 좋네요,12/19/2020 2:36,5,1
다른 배달 어플은 추가요금이 있어서 별로였고 기사님들이 다른 음식점도 들려서 매번 식은 음식만 먹었어요 쿠팡이츠는 배달도 빠르고 기본요금만 있어서 너무 좋아요 또 기사님이 어디쯤인지 알 수 있어서 너무 좋습니다 앞으로 쿠팡이츠만 사용할꺼에요 단점보다 장점이 더 많숩니다 기사님들 안전운전하세요,12/19/2020 2:28,5,1
방금 깔아서 시킬수 있는거 뭐있나 보려는데 아무것도 없어서 놀랐네요 와이파이 연결이 안되서 안뜨는건가 했는데 그것도 아니구요  제주도에는 베달 아무것도 없는건가요 ㅠㅠ쿠팡이츠 좋다고 깔아봤는데 ,12/18/2020 14:10,5,1
배민 어플도 안깔았아요배민 꼴보기싫어서 여긴 나름 굿,12/18/2020 13:40,5,1
알 수 없는 오류가 발생했다고 하고 앱이 꺼지네요삭제 후 재설치해도 여전합니다,12/18/2020 13:23,1,0
원래 쿠팡이츠 애용하고 배달 앱 중에는 가장 좋게 생각하고 있었는데오늘 하루 오류가 너무 심하네요,12/18/2020 13:15,5,1
위치 입력은 제대로했는데 다른곳으로 설정돼서 배달원분이랑 매번 전화로 다시 위치 알려드려야해서 번거로워요 배달원분들도 실시간 지도 보고 오시는거 같은데 제대로 된 피드백 부탁드립니다,12/18/2020 12:06,3,0
배달팁 안받는곳도 많고 배달팁 가격 필터도 있어서 너무 좋아요할인쿠폰 종종 주는것도 좋고요또 배달 시키면 라이더분이 어디까지 오셨는지 나오는 화면도 차별화되고 좋네요아무튼 다 좋음,12/18/2020 10:00,5,1
주,12/18/2020 2:46,1,0
여섯시반 주문해서 일곱시 십분 도착예정으로 떳어요일곱시이십분 고객센터에서 전화와서 배달 받았냐 확인 전화왔으나 못받았다 하니 빨리 보내드리겠다하구 전화를 끊었는데 여덟시까지 배달이 안오더라구요그래서 고객센터에 다시 전화했더니 그제서야 배달을 다른사람이 찾아갔다고 죄송하다고 취소할거냐 재배달할거냐 묻네요 아니 물건이 잘못갔으면 일곱시반에 그사실 인지하고전화했다는 건데 그때 알려줘야하는거 아닌가요덕분에 휴가 전날 시간버리고 여덟시 넘어서 라면 먹고잤네요,12/18/2020 2:05,1,0
너무좋아요 쿠팡    쿠팡이츠도 최고배달비별로 소팅할수있는것도 좋고배달시간도 무지 빨라요주변사람들한테 열심히 전파중입니다,12/18/2020 1:28,5,1
아직도 서울 부산만 되나봐여 이젠 지역좀 많아졌겠지 하고다시 앱깔고 들어왔더니 아직도네여다시 삭제 합니다 ㅡㅡ 매우실망,12/17/2020 22:55,1,0
가게에서는 출발 했다고 하고 배달분은 완료라고 이미 눌러버리고 음 꼭 본인 아디 써야하나봐요 ㅠ 자취생인데 아빠아디 쓰다가 이 새벽에 본인인증 하라고 하네요 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ일반인분들이 배달해서 그런가 실수가 많은가봐요 인터넷에 조금만 검색해도 음식은 안 왔는데 배달 완료라고 뜬다는 글이 넘치네요,12/17/2020 16:05,1,0
북구에는 대체 언제 생기나요,12/17/2020 15:31,3,0
유튜브 광고보고 깔았는데 이거 개좋네요음식점도 많이나오고 음식사진도 끝장나게 찍어놨어요음식점마다 일단 사진이 큼직큼직하고 그 가게의 대표음식들이 한눈에 보일 수 있게 선명하게 잘 나와있어서 제일 좋은거같아요ㅠㅠ다른 배달앱들은 사진이 다 작아서 답답했거든요자주 이용할게요 더욱 발전해주세요,12/17/2020 15:16,5,1
주문과 즉시 배달 예정시간과 현재 상태를 실시간으로 확인할 수 있는데 보기에도 정말 편해요또 할인이벤트나 쿠폰도 정말 알짜배기 맛있는 식당들로만 구성되어 좋은것 같습니다,12/17/2020 14:59,5,1
자주 이용하는 고객인데  첨부할 사진도 있는데 안 되네요아무튼 주문했으면 배달원님이 오시는 거 보였는데 안 보이네요  다시 보여주십시오,12/17/2020 13:31,3,0
진짜 어떻게 경영을 이런식으로 할 수가 있죠 늦은시간에 너무 배가고파서 시킨음식을 배달원이 생뚱맞은곳에 두고가서 받지도 못하고 고객센터에 전화했더니 가게가 문을 닫아서 음식을 다시보내드리지는 못하니 취소처리를 해야한데서 일단 그렇게 해달라고 했습니다 영문도 모르고 계속 집주변만 얼쩡거리고 있었습니다 배달원한테 사과를 받고 싶어서 연락되는 즉시 전화달랬더니 하루동안 연락이 없으셨죠 배달원 전화번호도 개인정보보호라 못주신다면서요 그후 보상이랍시고 원 할인쿠폰 주셨네요 다음날 전화하니 배달원의 번호가 잘못 재기되었다고 그부분에 대해선 할수 있는게 없다고 하셨어요 진짜 어이가 없었습니다여기서 문제가 되는부분은 일이생긴 즉시 배달원과 연락이 닿았다면 바로잡아서 음식을 받을 수 있었겠죠 근데 쿠팡이츠 에서 배달원과 통화하기를 누르면 고객센터로 전화가 가요배달파트너 고용하실때 전화번호 인증이라던지 그분의 정보인증이라던지 전혀 되어있지 않잖아요 미성년자도 부모님핸드폰으로 인증해놓고 배달하고 다니면 그거 아무도 모르는거잖아요 그러니 경력도 없는 사람들이 배달을 하는데 믿음이 갑니까 주소도 잘 모르는 인간들을 왜 어떻게 쓰시냐고요조취가 취해질때까지 몇시간을 기다린거 내음식이 남의집에 가서 그사람들이 먹고있는지 어디서 식고있는지 아무것도 모르는거그로인해 기분이 잡친거 이것들이 원으로 퉁쳐친다고 생각을 하시나본데 제대로 된 보상을 받고 싶다는 말입니다 배달원의 사과한마디 듣기 어렵네요만원쿠폰을 주신다고 하셨는데 배달원이 배달을 마치고 찍은 사진이 어느 장소인지 인증이 되야 한다면서요 배달원 전화번호가 아예 다른번호인데 번호를 알방법도 없는데 인증이 어떻게 됩니까 그냥 못주신다는 거네요 ㅋㅋㅋㅋ장사 잘하고 싶으면 똑바로 하세요 ㅋㅋ배달원 고용방법부터 제대로 하시라고요 이런것도 제대로 처리 못하고 맨날 놀고 자빠져서 띨띨한 배달원 번호하나 못찾아내고 한심합니다 정말 뭐 윗대가리들은 괜히 있습니까 머리를 맞대고 생각을 하세요 생각을,12/17/2020 12:13,1,0
년 인생 살면서 치킨 분만에 받는게 불가능한 일인줄 일았는데 정말 충격적입니다 덕분에 배민요기요 기존에 쓰던 앱 싹다 지웠어요 앞으로 쿠팡이츠만 이용할겁니다,12/17/2020 12:09,5,1
시키고 싶었은데 배달가능 지역이 서울 쪽으로 한정적이더군요ㅠㅜㅠ아쉽ㅜ,12/17/2020 9:26,5,1
배달라이더 이동 실시간으로 나오고 너무 좋아요 배달빨라요  음식 바로오니 너무 좋네요,12/17/2020 7:03,5,1
갑자기 드는 생각인데 할인 쿠폰 가격은 크게써놓고 밑에 쪼그만하게 원 이상 구매시 할인 써놓는게 우리나라 특 개별로 역시 사기치는 나라 대한민국 이런거 보면 개 정떨어진다,12/17/2020 4:43,1,0
배달이 무척 빠릅니다 좀 천천히 오셔도 되니 안전하게 다니세요 기사님들,12/17/2020 3:21,5,1
빠르다고해서 시켰는데 왜안오는가보니 문 앞에 덩그러니 말도없이 놔두고 가네요음식 식은건 물론이고빠른것만 과대광고하지마시고 기본부터 셋팅해주시길,12/16/2020 13:32,1,0
와 쿠팡 그래도 이런 배달은 좀 느릴거라 생각했는데왜 이렇게 빨라요오늘 첫주문 했는데 음식 완료되고 분만에 온거 보고 놀랐습니다가게들이 좀더 추가 되면 타배달앱은 안써도 될정도에요사랑해요,12/16/2020 7:55,5,1
미리보기에 최소 주문금액이 나왔으면 좋겠습니다 하나씩 들어가서 보기 불편해서요 하지만 빠르게 배달와서 너무 좋네요 ,12/16/2020 7:27,4,1
거리 기준이 넓어서 좋아요배민에서 안되는 곳까지 배달이 되서 좋아요,12/16/2020 5:23,5,1
빠르게 음식 받을 때에는 참 좋은 것 같아요어제 오늘 번째 이용해봤는데 만족스러워요근데 타사 어플 ㅂㄷㅇㅁㅈ 처럼 고객센터가 잘 갖춰져 있을지 환불이나 교환 시스템이 잘 되는지는 아직 모르겠지만 기대해볼게요,12/16/2020 3:16,5,1
빠른 배달 등으로 만족하면서 사용하고 있습니다다만 배달 후에 주문자 정보의 수정이나 주문 취소 등을 각 매장에 전화해서 핸들링 할 수 없고 무조건 중앙 고객센터를 거쳐야 한다는 점이 큰 불편입니다주문 건수가 쏠리는 점심에 특히 해당 문제가 더 두드러지는데 적어도 사용자가 직접 배달 주소나 혹은 배달 시간을 보고 매정에 직접 전화해서 주문을 취소할 수 있도록 만들어 주었으면 좋겠습니다,12/16/2020 3:12,3,0
주문내역 확인메뉴에 작성해둔 사장님께한마디 표시되면 좋겠어요,12/16/2020 2:10,4,1
